race_id,driver,expected_laptime_laps,car_telemetry_laps,position_telemetry_laps,car_position_intersection_laps,car_missing_expected_laps,position_missing_expected_laps,car_extra_laps,position_extra_laps,car_expected_set_match,position_expected_set_match,coverage_criterion,lap_completeness_status
2018:Canadian Grand Prix:Race,SAI,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Canadian Grand Prix:Race,SIR,68,68,68,68,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Canadian Grand Prix:Race,STR,1,1,1,1,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Canadian Grand Prix:Race,VAN,68,68,68,68,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Canadian Grand Prix:Race,VER,70,70,70,70,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Canadian Grand Prix:Race,VET,70,70,70,70,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,ALO,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,BOT,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,ERI,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,GAS,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,GRO,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,HAM,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,HAR,51,51,51,51,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,HUL,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,LEC,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,MAG,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,OCO,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,PER,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,RAI,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,RIC,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,SAI,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,SIR,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,STR,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,VAN,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,VER,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Chinese Grand Prix:Race,VET,56,56,56,56,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,ALO,51,51,51,51,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,BOT,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,ERI,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,GAS,1,1,1,1,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,GRO,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,HAM,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,HAR,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,HUL,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,LEC,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,MAG,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,OCO,1,1,1,1,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,PER,28,28,28,28,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,RAI,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,RIC,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,SAI,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,SIR,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,STR,49,49,49,49,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,VAN,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,VER,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:French Grand Prix:Race,VET,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,ALO,65,65,65,65,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,BOT,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,ERI,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,GAS,66,66,66,66,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,GRO,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,HAM,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,HAR,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,HUL,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,LEC,66,66,66,66,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,MAG,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,OCO,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,PER,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,RAI,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,RIC,28,28,28,28,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,SAI,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,SIR,51,51,51,51,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,STR,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,VAN,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,VER,67,67,67,67,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:German Grand Prix:Race,VET,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,ALO,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,BOT,70,70,70,70,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,ERI,68,68,68,68,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,GAS,70,70,70,70,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,GRO,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,HAM,70,70,70,70,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,HAR,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,HUL,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,LEC,1,1,1,1,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,MAG,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,OCO,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,PER,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,RAI,70,70,70,70,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,RIC,70,70,70,70,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,SAI,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,SIR,68,68,68,68,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,STR,68,68,68,68,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,VAN,50,50,50,50,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,VER,6,6,6,6,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Hungarian Grand Prix:Race,VET,70,70,70,70,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,ALO,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,BOT,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,ERI,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,GAS,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,GRO,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,HAM,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,HAR,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,HUL,37,37,37,37,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,LEC,39,39,39,39,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,MAG,8,8,8,8,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,OCO,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,PER,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,RAI,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,RIC,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,SAI,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,SIR,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,STR,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,VAN,52,52,52,52,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,VER,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Japanese Grand Prix:Race,VET,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,ALO,4,4,4,4,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,BOT,70,70,70,70,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,ERI,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,GAS,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,GRO,68,68,68,68,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,HAM,71,71,71,71,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,HAR,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,HUL,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,LEC,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,MAG,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,OCO,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,PER,38,38,38,38,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,RAI,71,71,71,71,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,RIC,62,62,62,62,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,SAI,29,29,29,29,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,SIR,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,STR,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,VAN,69,69,69,69,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,VER,71,71,71,71,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2018:Mexican Grand Prix:Race,VET,71,71,71,71,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2019:Abu Dhabi Grand Prix:Race,ALB,55,55,55,55,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2019:Abu Dhabi Grand Prix:Race,BOT,55,55,55,55,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2019:Abu Dhabi Grand Prix:Race,GAS,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2019:Abu Dhabi Grand Prix:Race,GIO,54,54,54,54,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2019:Abu Dhabi Grand Prix:Race,GRO,54,54,54,54,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2019:Abu Dhabi Grand Prix:Race,HAM,55,55,55,55,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2019:Abu Dhabi Grand Prix:Race,HUL,54,54,54,54,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2019:Abu Dhabi Grand Prix:Race,KUB,53,53,53,53,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2019:Abu Dhabi Grand Prix:Race,KVY,54,54,54,54,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
2019:Abu Dhabi Grand Prix:Race,LEC,55,55,55,55,0,0,0,0,TRUE,TRUE,telemetry row with finite session_time_sec and integer lap; not proof of full physical-lap sampling,BOUNDARY_SET_MATCH_ONLY
