field,flag_reason,observed_value,year,event,session,driver,lap,sample_index,time,source_data_key,evidence_or_rule
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,681,90.83,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,682,90.854,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,683,91.094,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,684,91.13,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,685,91.334,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,686,91.43,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,687,91.574,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,688,91.73,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,689,91.814,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,690,92.03,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,691,92.054,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,692,92.294,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,693,92.33,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,694,92.534,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,695,92.63,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,696,92.773,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,697,92.93,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,698,93.013,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,699,93.23,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,700,93.253,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,701,93.493,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,702,93.53,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,703,93.733,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,704,93.83,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,705,93.973,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,706,94.13,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,707,94.213,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,708,94.43,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,709,94.493,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,710,94.73,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,711,94.733,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,712,94.973,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,713,95.03,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,714,95.174,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,715,95.33,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,716,95.414,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,717,95.531,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,718,95.654,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,719,95.831,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,720,95.894,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,721,96.13,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,722,96.174,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,723,96.414,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,724,96.43,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,725,96.654,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,726,96.73,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,727,96.894,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,728,97.03,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,729,97.134,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,730,97.33,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,731,97.374,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,732,97.614,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,733,97.63,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,734,97.854,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,735,97.93,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,736,98.094,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,737,98.23,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,738,98.334,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,739,98.53,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,740,98.574,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,741,98.814,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,742,98.83,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,743,99.054,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,744,99.13,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,745,99.294,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,746,99.43,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,747,99.534,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,748,99.73,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,749,99.773,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,750,100.013,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,751,100.03,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,752,100.253,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,753,100.33,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,754,100.493,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,755,100.63,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,756,100.733,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,757,100.93,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,758,100.973,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,759,101.213,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,760,101.23,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,761,101.453,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,762,101.53,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,763,101.654,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,764,101.83,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,765,101.894,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,766,102.031,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,767,102.134,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,768,102.331,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,769,102.374,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,770,102.614,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,771,102.631,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,772,102.854,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,773,102.931,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,774,103.094,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,775,103.231,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,776,103.334,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,777,103.53,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,778,103.574,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,779,103.814,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,780,103.83,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,781,104.054,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,782,104.13,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,783,104.294,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,784,104.43,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,785,104.574,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,786,104.73,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,787,104.814,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,788,105.03,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,789,105.054,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,790,105.33,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,791,105.334,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,792,105.574,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,793,105.63,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,794,105.854,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,795,105.93,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,796,106.094,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,797,106.23,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,798,106.334,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,799,106.53,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,800,106.574,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,801,106.813,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,802,106.83,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,803,107.053,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,804,107.13,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,805,107.293,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,806,107.43,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,807,107.533,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,808,107.73,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,809,107.773,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,810,108.013,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,811,108.03,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,812,108.214,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,813,108.33,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,814,108.454,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,815,108.631,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,816,108.694,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,817,108.931,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,818,108.934,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,819,109.174,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,820,109.231,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,821,109.414,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
throttle,outside_0_100,104.0,2018,Azerbaijan Grand Prix,Race,OCO,1,822,109.531,2018-Azerbaijan Grand Prix-Race-OCO-1,Audit rule: throttle < 0 or > 100; the source value is retained
